task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
983	f3/0a1ed7	80114	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (3270R4D4)	COMPLETED	0	2023-04-24 04:09:23.229	5m 10s	8s	134.6%	6.9 MB	220.9 MB	885.6 MB	5.5 KB
897	bb/096143	80111	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (WT70R3D3)	COMPLETED	0	2023-04-24 04:09:08.140	6m 35s	1m 43s	121.7%	7.8 MB	222 MB	2.2 GB	144.6 KB
987	7a/1faba5	80113	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (WTG0R1D4)	COMPLETED	0	2023-04-24 04:09:08.540	6m 55s	1m 37s	121.4%	7.8 MB	222.4 MB	2 GB	126.3 KB
1008	46/0b16a1	80116	NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (WTG0R3D4)	COMPLETED	0	2023-04-24 04:09:28.344	7m 35s	1m 20s	117.7%	741.5 MB	972.8 MB	2.3 GB	21 MB
989	1a/28b3ee	80118	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (3270R4D3)	COMPLETED	0	2023-04-24 04:10:38.085	6m 25s	1s	24.1%	4.7 MB	11.7 MB	497.2 KB	9.3 KB
1000	3e/80ff44	80119	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (32G0R3D3)	COMPLETED	0	2023-04-24 04:10:43.140	6m 20s	0ms	18.4%	4.7 MB	11.7 MB	727.4 KB	9.4 KB
930	a7/667f11	80117	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (WT70R4D4)	COMPLETED	0	2023-04-24 04:10:18.777	6m 49s	1m 1s	122.7%	7.8 MB	222.2 MB	1.3 GB	240.3 KB
970	43/3d1439	80120	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (3270R4D4)	COMPLETED	0	2023-04-24 04:10:43.345	7m 5s	41s	120.2%	7.8 MB	222.4 MB	885.6 MB	137.6 KB
1012	f1/fdcfd7	80115	NFCORE_RNASEQ:RNASEQ:BEDTOOLS_GENOMECOV (WTG0R3D4)	COMPLETED	0	2023-04-24 04:09:28.145	9m 30s	4m 20s	108.2%	2.5 GB	3.2 GB	5 GB	850.1 MB
917	e5/7dc719	80122	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (WT701R3D4)	COMPLETED	0	2023-04-24 04:11:28.143	7m 50s	1m 30s	121.4%	7.8 MB	222.4 MB	1.9 GB	128.9 KB
915	7f/441ad1	80124	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (WT7005R4D3)	COMPLETED	0	2023-04-24 04:11:48.155	7m 30s	0ms	30.5%	4.7 MB	11.8 MB	427.5 KB	9.3 KB
923	6c/056bcd	80121	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (WT7005R3D3)	COMPLETED	0	2023-04-24 04:11:23.148	8m	2m 15s	121.5%	7.8 MB	222.2 MB	2.9 GB	134.7 KB
961	7c/f5c041	80125	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (WT701R4D4)	COMPLETED	0	2023-04-24 04:12:08.149	7m 20s	10s	136.3%	6.9 MB	220.9 MB	1 GB	5.5 KB
909	9d/0af35f	80127	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (WT70R3D4)	COMPLETED	0	2023-04-24 04:12:23.145	7m 10s	0ms	47.2%	4.7 MB	11.7 MB	862.6 KB	9.4 KB
946	ee/69011a	80126	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (32G0R1D4)	COMPLETED	0	2023-04-24 04:12:13.139	7m 25s	11s	126.1%	7.8 MB	222.2 MB	288.7 MB	226.6 KB
900	c2/9db0fe	80129	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (WT701R3D4)	COMPLETED	0	2023-04-24 04:12:48.141	6m 50s	0ms	52.2%	3.2 MB	5.4 MB	635.2 KB	9.3 KB
947	62/9062a0	80128	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (WT701R1D4)	COMPLETED	0	2023-04-24 04:12:23.338	7m 30s	19s	138.3%	6.9 MB	220.9 MB	2 GB	5.5 KB
995	b0/4c5d12	80130	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (WTG0R3D4)	COMPLETED	0	2023-04-24 04:13:23.161	6m 35s	20s	137.0%	6.9 MB	220.9 MB	2.1 GB	5.5 KB
1001	e6/ea14eb	80132	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (3270R1D4)	COMPLETED	0	2023-04-24 04:13:43.340	6m 15s	0ms	60.1%	4.7 MB	11.8 MB	736.4 KB	9.4 KB
908	19/a7edc5	80133	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (32G0R4D4)	COMPLETED	0	2023-04-24 04:13:58.080	6m 15s	14s	137.0%	6.9 MB	220.9 MB	1.5 GB	5.5 KB
936	e2/f7f0ab	80123	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (WT70R1D4)	COMPLETED	0	2023-04-24 04:11:28.345	9m 5s	1m 34s	121.3%	7.8 MB	222 MB	2 GB	140.4 KB
1011	56/1490a1	80134	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:SAMTOOLS_INDEX (WTG0R3D4)	COMPLETED	0	2023-04-24 04:14:23.212	6m 25s	21s	136.4%	13.1 MB	220.9 MB	2.3 GB	504.8 KB
940	6b/c5a916	80136	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (WT70R1D4)	COMPLETED	0	2023-04-24 04:14:23.693	6m 44s	18s	133.4%	6.9 MB	220.9 MB	2 GB	5.5 KB
906	eb/88cd00	80137	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (WT7005R3D3)	COMPLETED	0	2023-04-24 04:14:33.091	6m 35s	0ms	27.4%	4.7 MB	12 MB	885.4 KB	9.4 KB
1007	50/c24a3f	80138	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (3270R4D4)	COMPLETED	0	2023-04-24 04:15:43.241	5m 35s	9s	88.8%	22.8 MB	49.2 MB	530.3 MB	28.9 MB
984	a1/dfcf80	80131	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (WTG0R3D4)	COMPLETED	0	2023-04-24 04:13:43.146	7m 45s	1m 38s	122.0%	7.9 MB	222.2 MB	2.1 GB	128 KB
992	cb/457d7d	80140	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (32G0R3D3)	COMPLETED	0	2023-04-24 04:17:03.150	4m 50s	24s	137.7%	6.9 MB	220.9 MB	2.6 GB	5.5 KB
951	91/a26900	80139	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (WT701R4D4)	COMPLETED	0	2023-04-24 04:16:03.385	6m 5s	49s	121.1%	7.8 MB	222.2 MB	1 GB	139.8 KB
972	93/37f3c7	80141	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (WT7005R4D4)	COMPLETED	0	2023-04-24 04:17:03.339	5m 10s	15s	138.3%	6.9 MB	220.9 MB	1.6 GB	5.5 KB
1002	d0/ef92fd	80142	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (WTG0R3D4)	COMPLETED	0	2023-04-24 04:17:03.539	5m 10s	0ms	63.1%	4.7 MB	12 MB	673.1 KB	9.4 KB
907	ad/9196d0	80143	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (32G0R4D3)	COMPLETED	0	2023-04-24 04:17:08.086	5m 5s	0ms	41.1%	3.2 MB	5.4 MB	574.9 KB	9.4 KB
1005	3d/bbfa1e	80145	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (WT701R4D4)	COMPLETED	0	2023-04-24 04:18:58.151	3m 25s	8s	99.0%	23.2 MB	49.6 MB	490.6 MB	27 MB
1013	82/9592b3	80146	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDCLIP (WTG0R3D4)	COMPLETED	0	2023-04-24 04:19:18.142	3m 10s	2s	97.6%	7.6 MB	18.5 MB	212.6 MB	212.6 MB
914	d0/5cf87c	80144	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (WT7005R3D3)	COMPLETED	0	2023-04-24 04:17:48.147	4m 50s	26s	138.0%	6.9 MB	220.9 MB	2.9 GB	5.5 KB
978	46/fe2114	80148	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (3270R3D4)	COMPLETED	0	2023-04-24 04:19:23.143	4m 10s	54s	121.2%	7.8 MB	222.2 MB	1.1 GB	139.3 KB
982	d8/cf18f3	80147	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (3270R1D4)	COMPLETED	0	2023-04-24 04:19:18.343	4m 35s	1m 25s	121.6%	7.8 MB	222.4 MB	1.8 GB	143.8 KB
945	fb/87a94e	80150	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (32G0R1D3)	COMPLETED	0	2023-04-24 04:19:33.146	4m 20s	0ms	34.8%	4.7 MB	11.7 MB	623.4 KB	9.4 KB
980	28/4f5066	80149	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (32G0R3D3)	COMPLETED	0	2023-04-24 04:19:28.140	6m 10s	2m 1s	121.4%	7.8 MB	222.4 MB	2.6 GB	128.1 KB
1014	36/21ae0c	80152	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDCLIP (WTG0R3D4)	COMPLETED	0	2023-04-24 04:19:38.340	6m	3s	94.0%	7.6 MB	18.5 MB	212.6 MB	212.5 MB
1010	bc/fb650a	80135	NFCORE_RNASEQ:RNASEQ:DUPRADAR (WTG0R3D4)	COMPLETED	0	2023-04-24 04:14:23.472	11m 45s	5m 37s	103.7%	301.3 MB	5.5 GB	11.9 GB	2 GB
929	40/78b99f	80153	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (WTG0R4D4)	COMPLETED	0	2023-04-24 04:19:53.098	7m 30s	1m 41s	121.2%	7.8 MB	222.4 MB	2.1 GB	124.3 KB
998	36/58772b	80155	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (WT7005R1D4)	COMPLETED	0	2023-04-24 04:19:58.146	7m 25s	0ms	45.6%	4.7 MB	11.7 MB	646.9 KB	9.4 KB
902	fa/4b87fa	80156	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (WT7005R3D4)	COMPLETED	0	2023-04-24 04:20:14.475	7m 34s	26s	137.8%	6.9 MB	220.9 MB	2.8 GB	5.5 KB
993	df/a6e23d	80157	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (3270R4D4)	COMPLETED	0	2023-04-24 04:20:33.106	7m 20s	0ms	47.4%	4.7 MB	11.7 MB	488.7 KB	9.3 KB
927	1e/dc6ca0	80154	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (WT70R3D4)	COMPLETED	0	2023-04-24 04:19:58.099	8m 10s	1m 56s	121.4%	7.8 MB	222.2 MB	2.4 GB	145.8 KB
1062	8a/566f96	80159	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (32G0R3D3)	COMPLETED	0	2023-04-24 04:21:08.290	7m 25s	25s	135.3%	6.9 MB	220.9 MB	2.8 GB	5.5 KB
1032	22/dab5c3	80160	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (WT7005R4D3)	COMPLETED	0	2023-04-24 04:21:08.638	7m 44s	20s	121.3%	7.8 MB	222.2 MB	479.3 MB	202.4 KB
1023	63/1bf008	80161	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (32G0R4D4)	COMPLETED	0	2023-04-24 04:21:18.289	7m 50s	15s	135.3%	6.9 MB	220.9 MB	1.6 GB	5.5 KB
1093	2f/d59023	80162	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (32G0R1D3)	COMPLETED	0	2023-04-24 04:21:28.306	7m 45s	1s	7.0%	6.2 MB	12 MB	628.7 KB	9.4 KB
958	7a/867129	80158	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (32701R3D4)	COMPLETED	0	2023-04-24 04:20:48.116	8m 35s	1m 33s	121.6%	7.8 MB	222.2 MB	2 GB	129.6 KB
1057	5d/8ba345	80164	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (WT70R4D3)	COMPLETED	0	2023-04-24 04:22:08.290	8m 5s	48s	119.4%	7.8 MB	222.4 MB	1.1 GB	171.9 KB
1035	b6/d25831	80163	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (32G0R4D3)	COMPLETED	0	2023-04-24 04:21:53.310	8m 50s	1m 30s	121.6%	7.8 MB	222.2 MB	2 GB	123.1 KB
1106	fc/6d1f16	80166	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (WT7005R4D4)	COMPLETED	0	2023-04-24 04:22:13.489	8m 45s	15s	136.9%	6.9 MB	220.9 MB	1.7 GB	5.5 KB
1119	25/3c3367	80165	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (3270R1D4)	COMPLETED	0	2023-04-24 04:22:13.287	9m 35s	1m 25s	122.9%	7.8 MB	222 MB	1.9 GB	143.8 KB
1114	26/60f7a9	80168	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (WT701R4D4)	COMPLETED	0	2023-04-24 04:22:23.289	9m 30s	0ms	60.8%	4.7 MB	11.7 MB	564.6 KB	9.3 KB
1044	aa/6e663a	80169	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (WT701R3D4)	COMPLETED	0	2023-04-24 04:22:28.353	9m 25s	0ms	49.3%	4.7 MB	11.7 MB	642.3 KB	9.3 KB
1069	a6/62eb3b	80167	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (WTG0R4D3)	COMPLETED	0	2023-04-24 04:22:13.685	10m 14s	1m 29s	122.8%	7.8 MB	222.2 MB	2 GB	125.6 KB
1073	2c/e77b27	80171	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (3270R3D3)	COMPLETED	0	2023-04-24 04:23:33.308	9m	0ms	46.7%	4.7 MB	11.7 MB	592.5 KB	9.3 KB
1116	12/f09332	80172	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (WT701R4D4)	COMPLETED	0	2023-04-24 04:23:53.290	8m 50s	10s	135.6%	6.9 MB	220.9 MB	1.1 GB	5.5 KB
1103	37/30d3a2	80173	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (WT701R1D4)	COMPLETED	0	2023-04-24 04:23:53.486	9m 10s	20s	136.6%	6.9 MB	220.9 MB	2.2 GB	5.5 KB
1079	7c/ec8806	80174	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (32G0R1D4)	COMPLETED	0	2023-04-24 04:25:38.292	7m 30s	3s	131.3%	6.8 MB	220.9 MB	310.2 MB	5.5 KB
1085	cc/efa4c3	80170	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (32G0R3D4)	COMPLETED	0	2023-04-24 04:22:38.322	11m	1m 46s	122.7%	7.8 MB	222.2 MB	2.4 GB	126.5 KB
1118	8a/ed0e52	80176	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (3270R4D4)	COMPLETED	0	2023-04-24 04:26:08.330	7m 40s	8s	135.7%	6.9 MB	220.9 MB	953.5 MB	5.5 KB
1122	0b/4537f6	80175	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (WTG0R1D4)	COMPLETED	0	2023-04-24 04:25:38.487	9m 10s	1m 37s	122.4%	7.8 MB	222.2 MB	2.2 GB	126.3 KB
1076	f7/c53fde	80178	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (WTG0R1D3)	COMPLETED	0	2023-04-24 04:27:23.485	7m 50s	23s	134.2%	6.9 MB	220.9 MB	2.6 GB	5.5 KB
1027	06/e29657	80179	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (3270R3D4)	COMPLETED	0	2023-04-24 04:27:48.289	7m 25s	0ms	43.1%	4.7 MB	11.7 MB	577.3 KB	9.3 KB
899	5c/0303fe	80180	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (WT7005R3D4)	COMPLETED	0	2023-04-24 04:27:53.287	7m 20s	0ms	54.1%	4.7 MB	11.7 MB	846.5 KB	9.4 KB
1026	17/d1a7f1	80181	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (3270R3D4)	COMPLETED	0	2023-04-24 04:28:08.301	7m 20s	11s	136.4%	6.9 MB	220.9 MB	1.2 GB	5.5 KB
1089	4f/2575de	80177	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (WT70R3D3)	COMPLETED	0	2023-04-24 04:27:23.288	8m 10s	1m 46s	123.0%	7.9 MB	222 MB	2.4 GB	144.6 KB
1128	9f/1cecd0	80183	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (WTG0R3D4)	COMPLETED	0	2023-04-24 04:28:53.288	6m 45s	0ms	43.8%	4.7 MB	11.7 MB	680.8 KB	9.4 KB
941	6c/087a2e	80182	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (32G0R1D3)	COMPLETED	0	2023-04-24 04:28:33.118	8m 30s	1m 36s	121.4%	7.8 MB	222.2 MB	2.1 GB	125.8 KB
1061	1b/5df90e	80184	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (32G0R3D3)	COMPLETED	0	2023-04-24 04:29:08.287	8m 30s	2m 1s	122.8%	7.9 MB	222.2 MB	2.8 GB	128.1 KB
1096	08/9bb543	80186	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (WT70R3D3)	COMPLETED	0	2023-04-24 04:29:23.289	8m 40s	21s	137.7%	6.9 MB	220.9 MB	2.4 GB	5.5 KB
1084	d7/e08b6e	80187	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (32G0R1D3)	COMPLETED	0	2023-04-24 04:30:17.481	9m 26s	1m 39s	122.8%	7.8 MB	222.2 MB	2.2 GB	125.8 KB
1060	1b/631abd	80188	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (32701R4D4)	COMPLETED	0	2023-04-24 04:30:43.125	9m	1s	50.3%	4.7 MB	11.7 MB	590.4 KB	9.3 KB
1016	ec/c13f8f	80185	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (WTG0R3D4)	COMPLETED	0	2023-04-24 04:29:13.299	10m 40s	2m 50s	104.6%	173.4 MB	1.7 GB	2.3 GB	1.6 KB
1075	68/ea542c	80190	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (WTG0R4D3)	COMPLETED	0	2023-04-24 04:31:48.141	8m 25s	18s	135.7%	6.9 MB	220.9 MB	2 GB	5.5 KB
1037	e7/7dbeb3	80191	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (WT7005R4D3)	COMPLETED	0	2023-04-24 04:31:53.141	8m 30s	1s	23.9%	4.7 MB	11.7 MB	433.9 KB	9.2 KB
1111	6c/3546ea	80192	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (WT7005R1D4)	COMPLETED	0	2023-04-24 04:31:53.335	8m 35s	0ms	27.6%	4.7 MB	11.7 MB	657.3 KB	9.3 KB
1009	c2/4a4832	80151	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (WTG0R3D4)	COMPLETED	0	2023-04-24 04:19:38.141	20m 55s	16m 35s	88.2%	5.5 GB	43.4 GB	24.6 GB	22.3 GB
1025	5e/173ee9	80189	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (3270R3D4)	COMPLETED	0	2023-04-24 04:30:58.327	9m 40s	54s	122.4%	7.8 MB	222.2 MB	1.2 GB	139.3 KB
1050	95/ba6e6f	80193	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (32701R4D4)	COMPLETED	0	2023-04-24 04:32:28.338	8m 15s	15s	135.4%	6.9 MB	220.9 MB	1.6 GB	5.5 KB
1077	67/279454	80196	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (32701R1D4)	COMPLETED	0	2023-04-24 04:33:03.317	7m 40s	0ms	25.4%	4.7 MB	11.7 MB	889.9 KB	9.4 KB
1043	9c/46e0f8	80197	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (WTG0R4D4)	COMPLETED	0	2023-04-24 04:33:08.337	8m	21s	131.6%	6.9 MB	220.9 MB	2.3 GB	5.5 KB
