gene_id	chromosome	start	end	width	source	type	score	phase	transcript_id
jgi|Aurli1|41313|fgenesh1_pg.35_#_32	scaffold_35	82598	84589	1992	prediction	transcript	NA	NA	mRNA_14453
jgi|Aurli1|41314|fgenesh1_pg.35_#_33	scaffold_35	84916	85706	791	prediction	transcript	NA	NA	mRNA_14454
jgi|Aurli1|13181|gm1.13181_g	scaffold_35	87144	87956	813	prediction	transcript	NA	NA	mRNA_14455
jgi|Aurli1|41315|fgenesh1_pg.35_#_34	scaffold_35	88463	89308	846	prediction	transcript	NA	NA	mRNA_14456
jgi|Aurli1|135910|estExt_fgenesh1_pg.C_350035	scaffold_35	89535	90443	909	prediction	transcript	NA	NA	mRNA_14457
jgi|Aurli1|13183|gm1.13183_g	scaffold_35	91192	91698	507	prediction	transcript	NA	NA	mRNA_14458
jgi|Aurli1|13184|gm1.13184_g	scaffold_35	92214	93674	1461	prediction	transcript	NA	NA	mRNA_14459
jgi|Aurli1|13185|gm1.13185_g	scaffold_35	93724	94548	825	prediction	transcript	NA	NA	mRNA_14460
jgi|Aurli1|41319|fgenesh1_pg.35_#_38	scaffold_35	94557	95492	936	prediction	transcript	NA	NA	mRNA_14461
jgi|Aurli1|41320|fgenesh1_pg.35_#_39	scaffold_35	95882	96993	1112	prediction	transcript	NA	NA	mRNA_14462
jgi|Aurli1|51129|gw1.35.19.1	scaffold_35	98151	98708	558	prediction	transcript	NA	NA	mRNA_14463
jgi|Aurli1|41322|fgenesh1_pg.35_#_41	scaffold_35	99037	101973	2937	prediction	transcript	NA	NA	mRNA_14464
jgi|Aurli1|13192|gm1.13192_g	scaffold_35	102025	102426	402	prediction	transcript	NA	NA	mRNA_14465
jgi|Aurli1|13193|gm1.13193_g	scaffold_35	102534	103478	945	prediction	transcript	NA	NA	mRNA_14466
jgi|Aurli1|41324|fgenesh1_pg.35_#_43	scaffold_35	103908	105086	1179	prediction	transcript	NA	NA	mRNA_14467
jgi|Aurli1|13195|gm1.13195_g	scaffold_35	105092	106828	1737	prediction	transcript	NA	NA	mRNA_14468
jgi|Aurli1|13196|gm1.13196_g	scaffold_35	107521	108768	1248	prediction	transcript	NA	NA	mRNA_14469
jgi|Aurli1|13197|gm1.13197_g	scaffold_35	113581	116835	3255	prediction	transcript	NA	NA	mRNA_14470
jgi|Aurli1|86178|e_gw1.35.62.1	scaffold_35	118923	119771	849	prediction	transcript	NA	NA	mRNA_14471
jgi|Aurli1|48853|fgenesh1_kg.35_#_4_#_isotig01432	scaffold_35	120506	121637	1132	prediction	transcript	NA	NA	mRNA_14472
jgi|Aurli1|50311|gw1.35.10.1	scaffold_35	122790	123119	330	prediction	transcript	NA	NA	mRNA_14473
jgi|Aurli1|41331|fgenesh1_pg.35_#_50	scaffold_35	123424	124908	1485	prediction	transcript	NA	NA	mRNA_14474
jgi|Aurli1|120609|fgenesh1_pm.35_#_7	scaffold_35	125812	126864	1053	prediction	transcript	NA	NA	mRNA_14475
jgi|Aurli1|13203|gm1.13203_g	scaffold_35	126955	127989	1035	prediction	transcript	NA	NA	mRNA_14476
jgi|Aurli1|41334|fgenesh1_pg.35_#_53	scaffold_35	128900	129778	879	prediction	transcript	NA	NA	mRNA_14477
jgi|Aurli1|13205|gm1.13205_g	scaffold_35	129820	131076	1257	prediction	transcript	NA	NA	mRNA_14478
jgi|Aurli1|41336|fgenesh1_pg.35_#_55	scaffold_35	131344	132021	678	prediction	transcript	NA	NA	mRNA_14479
jgi|Aurli1|13207|gm1.13207_g	scaffold_35	136256	136807	552	prediction	transcript	NA	NA	mRNA_14480
jgi|Aurli1|13208|gm1.13208_g	scaffold_35	137224	138849	1626	prediction	transcript	NA	NA	mRNA_14481
jgi|Aurli1|41339|fgenesh1_pg.35_#_58	scaffold_35	138884	140515	1632	prediction	transcript	NA	NA	mRNA_14482
jgi|Aurli1|13210|gm1.13210_g	scaffold_35	140711	141679	969	prediction	transcript	NA	NA	mRNA_14483
jgi|Aurli1|13211|gm1.13211_g	scaffold_35	141727	143493	1767	prediction	transcript	NA	NA	mRNA_14484
jgi|Aurli1|41341|fgenesh1_pg.35_#_60	scaffold_35	143907	145322	1416	prediction	transcript	NA	NA	mRNA_14485
jgi|Aurli1|41342|fgenesh1_pg.35_#_61	scaffold_35	145449	146798	1350	prediction	transcript	NA	NA	mRNA_14486
jgi|Aurli1|41343|fgenesh1_pg.35_#_62	scaffold_35	147027	147857	831	prediction	transcript	NA	NA	mRNA_14487
jgi|Aurli1|13215|gm1.13215_g	scaffold_35	149007	150133	1127	prediction	transcript	NA	NA	mRNA_14488
jgi|Aurli1|41345|fgenesh1_pg.35_#_64	scaffold_35	150218	151117	900	prediction	transcript	NA	NA	mRNA_14489
jgi|Aurli1|86109|e_gw1.35.45.1	scaffold_35	152500	154854	2355	prediction	transcript	NA	NA	mRNA_14490
jgi|Aurli1|86106|e_gw1.35.91.1	scaffold_35	156772	157113	342	prediction	transcript	NA	NA	mRNA_14491
jgi|Aurli1|66751|gw1.35.88.1	scaffold_35	157832	158137	306	prediction	transcript	NA	NA	mRNA_14492
jgi|Aurli1|13219|gm1.13219_g	scaffold_35	160520	160984	465	prediction	transcript	NA	NA	mRNA_14493
jgi|Aurli1|86153|e_gw1.35.11.1	scaffold_35	161119	162126	1008	prediction	transcript	NA	NA	mRNA_14494
jgi|Aurli1|41349|fgenesh1_pg.35_#_68	scaffold_35	162147	163091	945	prediction	transcript	NA	NA	mRNA_14495
jgi|Aurli1|41350|fgenesh1_pg.35_#_69	scaffold_35	163198	163611	414	prediction	transcript	NA	NA	mRNA_14496
jgi|Aurli1|41351|fgenesh1_pg.35_#_70	scaffold_35	163719	164321	603	prediction	transcript	NA	NA	mRNA_14497
jgi|Aurli1|41352|fgenesh1_pg.35_#_71	scaffold_35	165253	165816	564	prediction	transcript	NA	NA	mRNA_14498
jgi|Aurli1|41353|fgenesh1_pg.35_#_72	scaffold_35	166520	168839	2320	prediction	transcript	NA	NA	mRNA_14499
jgi|Aurli1|41354|fgenesh1_pg.35_#_73	scaffold_35	169034	170392	1359	prediction	transcript	NA	NA	mRNA_14500
jgi|Aurli1|13227|gm1.13227_g	scaffold_35	170954	174459	3506	prediction	transcript	NA	NA	mRNA_14501
jgi|Aurli1|13228|gm1.13228_g	scaffold_35	174502	175961	1460	prediction	transcript	NA	NA	mRNA_14502
jgi|Aurli1|41357|fgenesh1_pg.35_#_76	scaffold_35	176459	177510	1052	prediction	transcript	NA	NA	mRNA_14503
jgi|Aurli1|13230|gm1.13230_g	scaffold_35	179307	179993	687	prediction	transcript	NA	NA	mRNA_14504
jgi|Aurli1|53892|gw1.35.30.1	scaffold_35	180949	182316	1368	prediction	transcript	NA	NA	mRNA_14505
jgi|Aurli1|135915|estExt_fgenesh1_pg.C_350078	scaffold_35	183291	186731	3441	prediction	transcript	NA	NA	mRNA_14506
jgi|Aurli1|48855|fgenesh1_kg.35_#_6_#_isotig09489	scaffold_35	187113	187907	795	prediction	transcript	NA	NA	mRNA_14507
jgi|Aurli1|13234|gm1.13234_g	scaffold_35	187981	188691	711	prediction	transcript	NA	NA	mRNA_14508
jgi|Aurli1|13235|gm1.13235_g	scaffold_35	188760	189218	459	prediction	transcript	NA	NA	mRNA_14509
jgi|Aurli1|13236|gm1.13236_g	scaffold_35	189253	191902	2650	prediction	transcript	NA	NA	mRNA_14510
jgi|Aurli1|54991|gw1.35.38.1	scaffold_35	194521	197676	3156	prediction	transcript	NA	NA	mRNA_14511
jgi|Aurli1|41363|fgenesh1_pg.35_#_82	scaffold_35	198100	198639	540	prediction	transcript	NA	NA	mRNA_14512
jgi|Aurli1|13239|gm1.13239_g	scaffold_35	199924	200961	1038	prediction	transcript	NA	NA	mRNA_14513
jgi|Aurli1|13240|gm1.13240_g	scaffold_35	201033	203972	2940	prediction	transcript	NA	NA	mRNA_14514
jgi|Aurli1|13241|gm1.13241_g	scaffold_35	204082	206193	2112	prediction	transcript	NA	NA	mRNA_14515
jgi|Aurli1|13242|gm1.13242_g	scaffold_35	206258	207881	1624	prediction	transcript	NA	NA	mRNA_14516
jgi|Aurli1|67944|gw1.35.93.1	scaffold_35	208947	209234	288	prediction	transcript	NA	NA	mRNA_14517
jgi|Aurli1|13244|gm1.13244_g	scaffold_35	209715	210650	936	prediction	transcript	NA	NA	mRNA_14518
jgi|Aurli1|13245|gm1.13245_g	scaffold_35	210741	211910	1170	prediction	transcript	NA	NA	mRNA_14519
jgi|Aurli1|13246|gm1.13246_g	scaffold_35	211946	212461	516	prediction	transcript	NA	NA	mRNA_14520
jgi|Aurli1|13247|gm1.13247_g	scaffold_35	212620	213276	657	prediction	transcript	NA	NA	mRNA_14521
jgi|Aurli1|13248|gm1.13248_g	scaffold_35	213730	214230	501	prediction	transcript	NA	NA	mRNA_14522
jgi|Aurli1|13249|gm1.13249_g	scaffold_35	214397	215371	975	prediction	transcript	NA	NA	mRNA_14523
jgi|Aurli1|151917|estExt_Genemark1.C_350114	scaffold_35	215413	219435	4023	prediction	transcript	NA	NA	mRNA_14524
jgi|Aurli1|13251|gm1.13251_g	scaffold_35	220400	221125	726	prediction	transcript	NA	NA	mRNA_14525
jgi|Aurli1|41374|fgenesh1_pg.35_#_93	scaffold_35	222192	223616	1425	prediction	transcript	NA	NA	mRNA_14526
jgi|Aurli1|13253|gm1.13253_g	scaffold_35	224466	225233	768	prediction	transcript	NA	NA	mRNA_14527
jgi|Aurli1|13254|gm1.13254_g	scaffold_35	225770	226426	657	prediction	transcript	NA	NA	mRNA_14528
jgi|Aurli1|41377|fgenesh1_pg.35_#_96	scaffold_35	227429	228076	648	prediction	transcript	NA	NA	mRNA_14529
jgi|Aurli1|13256|gm1.13256_g	scaffold_35	229257	230336	1080	prediction	transcript	NA	NA	mRNA_14530
jgi|Aurli1|13257|gm1.13257_g	scaffold_35	231376	232506	1131	prediction	transcript	NA	NA	mRNA_14531
jgi|Aurli1|13258|gm1.13258_g	scaffold_35	233739	234866	1128	prediction	transcript	NA	NA	mRNA_14532
jgi|Aurli1|13259|gm1.13259_g	scaffold_35	235028	235689	662	prediction	transcript	NA	NA	mRNA_14533
jgi|Aurli1|41381|fgenesh1_pg.35_#_100	scaffold_35	235959	236519	561	prediction	transcript	NA	NA	mRNA_14534
jgi|Aurli1|13261|gm1.13261_g	scaffold_35	237275	238057	783	prediction	transcript	NA	NA	mRNA_14535
jgi|Aurli1|41383|fgenesh1_pg.35_#_102	scaffold_35	238673	239416	744	prediction	transcript	NA	NA	mRNA_14536
jgi|Aurli1|13263|gm1.13263_g	scaffold_35	239807	240196	390	prediction	transcript	NA	NA	mRNA_14537
jgi|Aurli1|41384|fgenesh1_pg.35_#_103	scaffold_35	240241	241314	1074	prediction	transcript	NA	NA	mRNA_14538
jgi|Aurli1|41385|fgenesh1_pg.35_#_104	scaffold_35	243030	243998	969	prediction	transcript	NA	NA	mRNA_14539
jgi|Aurli1|13266|gm1.13266_g	scaffold_35	244161	244646	486	prediction	transcript	NA	NA	mRNA_14540
jgi|Aurli1|13267|gm1.13267_g	scaffold_35	244808	245563	756	prediction	transcript	NA	NA	mRNA_14541
jgi|Aurli1|13268|gm1.13268_g	scaffold_35	248101	248739	639	prediction	transcript	NA	NA	mRNA_14542
jgi|Aurli1|13269|gm1.13269_g	scaffold_35	251491	252270	780	prediction	transcript	NA	NA	mRNA_14543
jgi|Aurli1|86100|e_gw1.35.78.1	scaffold_35	252310	252861	552	prediction	transcript	NA	NA	mRNA_14544
jgi|Aurli1|13271|gm1.13271_g	scaffold_35	252886	253509	624	prediction	transcript	NA	NA	mRNA_14545
jgi|Aurli1|13272|gm1.13272_g	scaffold_35	253858	255369	1512	prediction	transcript	NA	NA	mRNA_14546
jgi|Aurli1|13273|gm1.13273_g	scaffold_35	255415	255960	546	prediction	transcript	NA	NA	mRNA_14547
jgi|Aurli1|13274|gm1.13274_g	scaffold_35	256458	258941	2484	prediction	transcript	NA	NA	mRNA_14548
jgi|Aurli1|41393|fgenesh1_pg.35_#_112	scaffold_35	259780	260904	1125	prediction	transcript	NA	NA	mRNA_14549
jgi|Aurli1|86165|e_gw1.35.85.1	scaffold_35	261471	261752	282	prediction	transcript	NA	NA	mRNA_14550
jgi|Aurli1|41394|fgenesh1_pg.35_#_113	scaffold_35	261953	263583	1631	prediction	transcript	NA	NA	mRNA_14551
jgi|Aurli1|142988|estExt_fgenesh1_kg.C_350007	scaffold_35	263734	265607	1874	prediction	transcript	NA	NA	mRNA_14552
jgi|Aurli1|50168|gw1.35.8.1	scaffold_35	267485	267781	297	prediction	transcript	NA	NA	mRNA_14553
jgi|Aurli1|53170|gw1.35.28.1	scaffold_35	269468	269881	414	prediction	transcript	NA	NA	mRNA_14554
jgi|Aurli1|41397|fgenesh1_pg.35_#_116	scaffold_35	270449	272431	1983	prediction	transcript	NA	NA	mRNA_14555
jgi|Aurli1|86120|e_gw1.35.69.1	scaffold_35	272635	273150	516	prediction	transcript	NA	NA	mRNA_14556
jgi|Aurli1|13281|gm1.13281_g	scaffold_35	277330	277848	519	prediction	transcript	NA	NA	mRNA_14557
jgi|Aurli1|86123|e_gw1.35.23.1	scaffold_35	278627	279523	897	prediction	transcript	NA	NA	mRNA_14558
jgi|Aurli1|41401|fgenesh1_pg.35_#_120	scaffold_35	279828	280862	1035	prediction	transcript	NA	NA	mRNA_14559
jgi|Aurli1|13283|gm1.13283_g	scaffold_35	280976	282016	1041	prediction	transcript	NA	NA	mRNA_14560
jgi|Aurli1|41403|fgenesh1_pg.35_#_122	scaffold_35	282116	283147	1032	prediction	transcript	NA	NA	mRNA_14561
jgi|Aurli1|13285|gm1.13285_g	scaffold_35	285275	285781	507	prediction	transcript	NA	NA	mRNA_14562
jgi|Aurli1|13286|gm1.13286_g	scaffold_35	291133	291720	588	prediction	transcript	NA	NA	mRNA_14563
jgi|Aurli1|13288|gm1.13288_g	scaffold_36	6336	8880	2545	prediction	transcript	NA	NA	mRNA_14564
jgi|Aurli1|13289|gm1.13289_g	scaffold_36	8909	9631	723	prediction	transcript	NA	NA	mRNA_14565
jgi|Aurli1|13290|gm1.13290_g	scaffold_36	12473	13993	1521	prediction	transcript	NA	NA	mRNA_14566
jgi|Aurli1|54647|gw1.36.31.1	scaffold_36	19452	20093	642	prediction	transcript	NA	NA	mRNA_14567
jgi|Aurli1|41407|fgenesh1_pg.36_#_3	scaffold_36	24394	25992	1599	prediction	transcript	NA	NA	mRNA_14568
jgi|Aurli1|48858|fgenesh1_kg.36_#_2_#_isotig08054	scaffold_36	27445	28928	1484	prediction	transcript	NA	NA	mRNA_14569
jgi|Aurli1|13293|gm1.13293_g	scaffold_36	30126	32603	2478	prediction	transcript	NA	NA	mRNA_14570
jgi|Aurli1|13294|gm1.13294_g	scaffold_36	36013	36367	355	prediction	transcript	NA	NA	mRNA_14571
jgi|Aurli1|13295|gm1.13295_g	scaffold_36	38276	40177	1902	prediction	transcript	NA	NA	mRNA_14572
jgi|Aurli1|13296|gm1.13296_g	scaffold_36	43571	43958	388	prediction	transcript	NA	NA	mRNA_14573
jgi|Aurli1|120620|fgenesh1_pm.36_#_3	scaffold_36	51383	54074	2692	prediction	transcript	NA	NA	mRNA_14574
jgi|Aurli1|113341|estExt_Genewise1Plus.C_360012	scaffold_36	55452	57192	1741	prediction	transcript	NA	NA	mRNA_14575
jgi|Aurli1|13299|gm1.13299_g	scaffold_36	57500	57994	495	prediction	transcript	NA	NA	mRNA_14576
jgi|Aurli1|41414|fgenesh1_pg.36_#_10	scaffold_36	58688	59527	840	prediction	transcript	NA	NA	mRNA_14577
jgi|Aurli1|52310|gw1.36.19.1	scaffold_36	60068	61525	1458	prediction	transcript	NA	NA	mRNA_14578
jgi|Aurli1|41416|fgenesh1_pg.36_#_12	scaffold_36	65119	66177	1059	prediction	transcript	NA	NA	mRNA_14579
jgi|Aurli1|41417|fgenesh1_pg.36_#_13	scaffold_36	68944	69793	850	prediction	transcript	NA	NA	mRNA_14580
jgi|Aurli1|127164|estExt_fgenesh1_pm.C_360006	scaffold_36	71560	72819	1260	prediction	transcript	NA	NA	mRNA_14581
jgi|Aurli1|48863|fgenesh1_kg.36_#_7_#_isotig01323	scaffold_36	73438	74837	1400	prediction	transcript	NA	NA	mRNA_14582
jgi|Aurli1|48864|fgenesh1_kg.36_#_8_#_isotig08432	scaffold_36	75991	76945	955	prediction	transcript	NA	NA	mRNA_14583
jgi|Aurli1|41421|fgenesh1_pg.36_#_17	scaffold_36	78246	79280	1035	prediction	transcript	NA	NA	mRNA_14584
jgi|Aurli1|57074|gw1.36.46.1	scaffold_36	85404	86015	612	prediction	transcript	NA	NA	mRNA_14585
jgi|Aurli1|142996|estExt_fgenesh1_kg.C_360009	scaffold_36	91595	94582	2988	prediction	transcript	NA	NA	mRNA_14586
jgi|Aurli1|13310|gm1.13310_g	scaffold_36	100904	101129	226	prediction	transcript	NA	NA	mRNA_14587
jgi|Aurli1|50379|gw1.36.9.1	scaffold_36	107580	108110	531	prediction	transcript	NA	NA	mRNA_14588
jgi|Aurli1|48866|fgenesh1_kg.36_#_10_#_isotig09614	scaffold_36	110977	111756	780	prediction	transcript	NA	NA	mRNA_14589
jgi|Aurli1|142998|estExt_fgenesh1_kg.C_360011	scaffold_36	114342	115001	660	prediction	transcript	NA	NA	mRNA_14590
jgi|Aurli1|41426|fgenesh1_pg.36_#_22	scaffold_36	115305	115859	555	prediction	transcript	NA	NA	mRNA_14591
jgi|Aurli1|120629|fgenesh1_pm.36_#_12	scaffold_36	116977	119573	2597	prediction	transcript	NA	NA	mRNA_14592
jgi|Aurli1|67530|gw1.36.100.1	scaffold_36	120327	121085	759	prediction	transcript	NA	NA	mRNA_14593
jgi|Aurli1|120631|fgenesh1_pm.36_#_14	scaffold_36	124658	125026	369	prediction	transcript	NA	NA	mRNA_14594
jgi|Aurli1|143001|estExt_fgenesh1_kg.C_360014	scaffold_36	128145	129950	1806	prediction	transcript	NA	NA	mRNA_14595
jgi|Aurli1|41430|fgenesh1_pg.36_#_26	scaffold_36	131377	134727	3351	prediction	transcript	NA	NA	mRNA_14596
jgi|Aurli1|143002|estExt_fgenesh1_kg.C_360015	scaffold_36	136688	137308	621	prediction	transcript	NA	NA	mRNA_14597
jgi|Aurli1|99951|estExt_Genewise1.C_360044	scaffold_36	137435	139193	1759	prediction	transcript	NA	NA	mRNA_14598
jgi|Aurli1|86201|e_gw1.36.53.1	scaffold_36	139897	140841	945	prediction	transcript	NA	NA	mRNA_14599
jgi|Aurli1|135941|estExt_fgenesh1_pg.C_360030	scaffold_36	141610	142689	1080	prediction	transcript	NA	NA	mRNA_14600
jgi|Aurli1|86266|e_gw1.36.102.1	scaffold_36	143371	145080	1710	prediction	transcript	NA	NA	mRNA_14601
jgi|Aurli1|86261|e_gw1.36.2.1	scaffold_36	146008	146655	648	prediction	transcript	NA	NA	mRNA_14602
jgi|Aurli1|41437|fgenesh1_pg.36_#_33	scaffold_36	155055	155669	615	prediction	transcript	NA	NA	mRNA_14603
jgi|Aurli1|13325|gm1.13325_g	scaffold_36	163975	164455	481	prediction	transcript	NA	NA	mRNA_14604
jgi|Aurli1|65510|gw1.36.90.1	scaffold_36	174122	174670	549	prediction	transcript	NA	NA	mRNA_14605
jgi|Aurli1|48874|fgenesh1_kg.36_#_18_#_isotig04924	scaffold_36	175579	177323	1745	prediction	transcript	NA	NA	mRNA_14606
jgi|Aurli1|51589|gw1.36.14.1	scaffold_36	180966	181382	417	prediction	transcript	NA	NA	mRNA_14607
jgi|Aurli1|48875|fgenesh1_kg.36_#_19_#_isotig00401	scaffold_36	181972	185990	4019	prediction	transcript	NA	NA	mRNA_14608
jgi|Aurli1|143007|estExt_fgenesh1_kg.C_360020	scaffold_36	186994	189417	2424	prediction	transcript	NA	NA	mRNA_14609
jgi|Aurli1|120641|fgenesh1_pm.36_#_24	scaffold_36	190076	191377	1302	prediction	transcript	NA	NA	mRNA_14610
jgi|Aurli1|143009|estExt_fgenesh1_kg.C_360022	scaffold_36	195339	196614	1276	prediction	transcript	NA	NA	mRNA_14611
jgi|Aurli1|143010|estExt_fgenesh1_kg.C_360023	scaffold_36	196802	198174	1373	prediction	transcript	NA	NA	mRNA_14612
jgi|Aurli1|13334|gm1.13334_g	scaffold_36	198626	199363	738	prediction	transcript	NA	NA	mRNA_14613
jgi|Aurli1|41447|fgenesh1_pg.36_#_43	scaffold_36	199599	200057	459	prediction	transcript	NA	NA	mRNA_14614
jgi|Aurli1|86244|e_gw1.36.17.1	scaffold_36	200792	201690	899	prediction	transcript	NA	NA	mRNA_14615
jgi|Aurli1|57554|gw1.36.52.1	scaffold_36	208494	208754	261	prediction	transcript	NA	NA	mRNA_14616
jgi|Aurli1|41450|fgenesh1_pg.36_#_46	scaffold_36	210457	211455	999	prediction	transcript	NA	NA	mRNA_14617
jgi|Aurli1|13339|gm1.13339_g	scaffold_36	212180	214534	2355	prediction	transcript	NA	NA	mRNA_14618
jgi|Aurli1|41452|fgenesh1_pg.36_#_48	scaffold_36	214802	216193	1392	prediction	transcript	NA	NA	mRNA_14619
jgi|Aurli1|86252|e_gw1.36.67.1	scaffold_36	219202	220068	867	prediction	transcript	NA	NA	mRNA_14620
jgi|Aurli1|67466|gw1.36.99.1	scaffold_36	222559	223131	573	prediction	transcript	NA	NA	mRNA_14621
jgi|Aurli1|86251|e_gw1.36.38.1	scaffold_36	225240	225959	720	prediction	transcript	NA	NA	mRNA_14622
jgi|Aurli1|13344|gm1.13344_g	scaffold_36	236388	246812	10425	prediction	transcript	NA	NA	mRNA_14623
jgi|Aurli1|48888|fgenesh1_kg.36_#_32_#_isotig00274	scaffold_36	247102	247984	883	prediction	transcript	NA	NA	mRNA_14624
jgi|Aurli1|143026|estExt_fgenesh1_kg.C_360039	scaffold_36	250272	252333	2062	prediction	transcript	NA	NA	mRNA_14625
jgi|Aurli1|48897|fgenesh1_kg.36_#_41_#_isotig01172	scaffold_36	252593	255203	2611	prediction	transcript	NA	NA	mRNA_14626
jgi|Aurli1|143029|estExt_fgenesh1_kg.C_360042	scaffold_36	257200	258558	1359	prediction	transcript	NA	NA	mRNA_14627
jgi|Aurli1|65541|gw1.36.91.1	scaffold_36	258978	259709	732	prediction	transcript	NA	NA	mRNA_14628
jgi|Aurli1|143031|estExt_fgenesh1_kg.C_360044	scaffold_36	263174	263929	756	prediction	transcript	NA	NA	mRNA_14629
jgi|Aurli1|53195|gw1.36.24.1	scaffold_36	264884	265435	552	prediction	transcript	NA	NA	mRNA_14630
jgi|Aurli1|143032|estExt_fgenesh1_kg.C_360045	scaffold_36	270414	272304	1891	prediction	transcript	NA	NA	mRNA_14631
jgi|Aurli1|48902|fgenesh1_kg.36_#_46_#_isotig00812	scaffold_36	275306	275928	623	prediction	transcript	NA	NA	mRNA_14632
jgi|Aurli1|143033|estExt_fgenesh1_kg.C_360047	scaffold_36	280548	283565	3018	prediction	transcript	NA	NA	mRNA_14633
jgi|Aurli1|143034|estExt_fgenesh1_kg.C_360048	scaffold_36	284951	285677	727	prediction	transcript	NA	NA	mRNA_14634
jgi|Aurli1|48905|fgenesh1_kg.36_#_49_#_isotig04587	scaffold_36	285637	287492	1856	prediction	transcript	NA	NA	mRNA_14635
jgi|Aurli1|13355|gm1.13355_g	scaffold_37	1530	1832	303	prediction	transcript	NA	NA	mRNA_14636
jgi|Aurli1|151963|estExt_Genemark1.C_370002	scaffold_37	6778	27200	20423	prediction	transcript	NA	NA	mRNA_14637
jgi|Aurli1|86292|e_gw1.37.12.1	scaffold_37	32583	33500	918	prediction	transcript	NA	NA	mRNA_14638
jgi|Aurli1|86303|e_gw1.37.6.1	scaffold_37	41805	43958	2154	prediction	transcript	NA	NA	mRNA_14639
jgi|Aurli1|13359|gm1.13359_g	scaffold_37	45849	46433	585	prediction	transcript	NA	NA	mRNA_14640
jgi|Aurli1|13360|gm1.13360_g	scaffold_37	47443	51489	4047	prediction	transcript	NA	NA	mRNA_14641
jgi|Aurli1|54214|gw1.37.15.1	scaffold_37	54147	54344	198	prediction	transcript	NA	NA	mRNA_14642
jgi|Aurli1|143040|estExt_fgenesh1_kg.C_370005	scaffold_37	57668	60185	2518	prediction	transcript	NA	NA	mRNA_14643
jgi|Aurli1|41474|fgenesh1_pg.37_#_9	scaffold_37	61405	62307	903	prediction	transcript	NA	NA	mRNA_14644
jgi|Aurli1|13363|gm1.13363_g	scaffold_37	65884	67983	2100	prediction	transcript	NA	NA	mRNA_14645
jgi|Aurli1|143042|estExt_fgenesh1_kg.C_370007	scaffold_37	69717	72565	2849	prediction	transcript	NA	NA	mRNA_14646
jgi|Aurli1|127202|estExt_fgenesh1_pm.C_370008	scaffold_37	72809	73901	1093	prediction	transcript	NA	NA	mRNA_14647
jgi|Aurli1|86311|e_gw1.37.21.1	scaffold_37	74870	75649	780	prediction	transcript	NA	NA	mRNA_14648
jgi|Aurli1|13367|gm1.13367_g	scaffold_37	76443	76889	447	prediction	transcript	NA	NA	mRNA_14649
jgi|Aurli1|52881|gw1.37.13.1	scaffold_37	78930	79946	1017	prediction	transcript	NA	NA	mRNA_14650
jgi|Aurli1|41481|fgenesh1_pg.37_#_16	scaffold_37	81194	82054	861	prediction	transcript	NA	NA	mRNA_14651
jgi|Aurli1|120667|fgenesh1_pm.37_#_12	scaffold_37	85786	87702	1917	prediction	transcript	NA	NA	mRNA_14652
jgi|Aurli1|41483|fgenesh1_pg.37_#_18	scaffold_37	88586	89509	924	prediction	transcript	NA	NA	mRNA_14653
jgi|Aurli1|100010|estExt_Genewise1.C_370027	scaffold_37	89945	91207	1263	prediction	transcript	NA	NA	mRNA_14654
jgi|Aurli1|86306|e_gw1.37.33.1	scaffold_37	110279	110779	501	prediction	transcript	NA	NA	mRNA_14655
jgi|Aurli1|13373|gm1.13373_g	scaffold_37	112602	114113	1512	prediction	transcript	NA	NA	mRNA_14656
jgi|Aurli1|13374|gm1.13374_g	scaffold_37	114917	116230	1314	prediction	transcript	NA	NA	mRNA_14657
jgi|Aurli1|143049|estExt_fgenesh1_kg.C_370014	scaffold_37	118246	119568	1323	prediction	transcript	NA	NA	mRNA_14658
jgi|Aurli1|143050|estExt_fgenesh1_kg.C_370015	scaffold_37	119861	121689	1829	prediction	transcript	NA	NA	mRNA_14659
jgi|Aurli1|13377|gm1.13377_g	scaffold_37	127611	130055	2445	prediction	transcript	NA	NA	mRNA_14660
jgi|Aurli1|41492|fgenesh1_pg.37_#_27	scaffold_37	134379	135033	655	prediction	transcript	NA	NA	mRNA_14661
jgi|Aurli1|143051|estExt_fgenesh1_kg.C_370016	scaffold_37	147352	150157	2806	prediction	transcript	NA	NA	mRNA_14662
jgi|Aurli1|143052|estExt_fgenesh1_kg.C_370017	scaffold_37	157112	157541	430	prediction	transcript	NA	NA	mRNA_14663
jgi|Aurli1|13380|gm1.13380_g	scaffold_37	157733	160386	2654	prediction	transcript	NA	NA	mRNA_14664
jgi|Aurli1|13381|gm1.13381_g	scaffold_37	166348	168810	2463	prediction	transcript	NA	NA	mRNA_14665
jgi|Aurli1|13382|gm1.13382_g	scaffold_37	171647	174070	2424	prediction	transcript	NA	NA	mRNA_14666
jgi|Aurli1|13383|gm1.13383_g	scaffold_37	175512	177857	2346	prediction	transcript	NA	NA	mRNA_14667
